time,phase,p,q
1672542780,B,-309205.61477436614,-154198.83825582964
1672542780,C,253566.97357153575,-346578.6690493398
1672542840,A,533809.5672016054,44038.518108594755
1672542840,B,-198820.66287398513,-286967.8295461653
1672542840,C,375124.7445784559,-219166.92553262788
1672542900,A,534255.3861706287,8375.519492249181
1672542900,B,-225696.92728827248,-265410.6468947595
1672542900,C,355433.7924540209,-248099.1141397015
1672542960,A,533805.7329547018,44120.9841157218
1672542960,B,-198757.1090774686,-287013.82885673107
1672542960,C,375163.7220650051,-219105.1441824865
1672543020,A,533457.2688304868,50798.851436706434
1672543020,B,-193487.14019148366,-290753.8123276869
1672543020,C,378593.70276833494,-213505.24967041312
1672543080,A,532210.7951243987,-28536.540370461837
1672543080,B,-251160.90254680903,-240388.53070904434
1672543080,C,332635.81706185144,-276308.90299922694
1672543140,A,524772.3698725644,120598.65454512919
1672543140,B,-134223.2196650168,-323962.7041758035
1672543140,C,409406.6536457075,-151751.9037413601
1672543200,A,503986.76933822525,197771.14824048363
1672543200,B,-60543.19020714187,-347050.39908368373
1672543200,C,432133.3805676925,-76721.14019370457
1672543260,A,483196.30186842056,249116.77040399046
1672543260,B,-5211.883351631939,-353551.54354607145
1672543260,C,440091.07257593184,-22017.609171454933
1672543320,A,494657.46706972586,222933.8313953553
1672543320,B,-32785.31500676632,-351478.97451414476
1672543320,C,436988.29617278714,-49883.70470559054
1672543380,A,414612.9976700299,359070.06238832686
1672543380,B,118644.35293518599,-335935.16991859465
1672543380,C,431838.4932687554,104783.2888427573
1672543440,A,297869.36628241633,467734.1665860535
1672543440,B,251047.57831333624,-257494.75764981058
1672543440,C,373207.5585260754,249669.76030095006
1672543500,A,263872.1186046372,489467.5105189432
1672543500,B,278152.5376521338,-229290.95062214896
1672543500,C,350726.64695905877,282264.8856734403
1672543560,A,219840.95726424656,512833.2739025648
1672543560,B,307182.61891320423,-190648.86819416322
1672543560,C,319135.9064576811,319621.5183446743
1672543620,A,355572.639860469,421874.27516087756
1672543620,B,194281.61116044948,-300781.6615475172
1672543620,C,406556.6409865045,185481.40934841
1672543680,A,328742.82410376315,444760.7725467425
1672543680,B,222495.97001463216,-281498.3211454569
1672543680,C,391907.0677735011,216839.89403550513
1672543740,A,300672.29749998875,465782.82694342465
1672543740,B,248615.35094355335,-259744.06032133612
1672543740,C,374982.35692881956,246814.8537433703
1672543800,A,331044.927761615,442910.31265612907
1672543800,B,220205.50009110817,-283215.0248614186
1672543800,C,393220.2228731152,214268.75038397973
1672543860,A,307499.2458795479,460931.7294685764
1672543860,B,242688.4885012963,-265068.1631149428
1672543860,C,379216.57388804684,239812.92369767654
1672543920,A,417979.9635990272,354700.5381531454
1672543920,B,112848.04745217488,-337747.85031212104
1672543920,C,432941.4552098395,99049.51152253055
1672543980,A,379603.32983857155,398539.67656142794
1672543980,B,165276.33849465515,-316797.3140057113
1672543980,C,418253.80582533503,154328.99521400593
1672544040,A,287429.68129985454,474671.7412538815
1672544040,B,259180.28574616113,-249598.767804814
1672544040,C,366719.4468116766,259580.02644340237
1672544100,A,211203.3628101483,516795.79826475994
1672544100,B,311913.3646530643,-183153.82313979248
1672544100,C,312797.14315010404,326152.8106918248
1672544160,A,179527.600687028,530080.4374365618
1672544160,B,328341.61852406716,-153581.22958722393
1672544160,C,288126.258056839,349523.5485039138
1672544220,A,-29574.883448056393,567177.4363277942
1672544220,B,363945.4992143953,48192.2902835362
1672544220,C,104539.60447175997,447321.02594024525
1672544280,A,-209068.41594034623,535791.7321409431
1672544280,B,303484.1879918176,213669.02333945644
1672544280,C,-73585.89327371233,459068.9236940927
1672544340,A,-327982.12943598506,478843.6627560423
1672544340,B,215002.22818932723,306171.481393837
1672544340,C,-198349.24122969803,424995.6156610909
1672544400,A,-483049.49687593314,336835.9874029002
1672544400,B,25023.697108398796,378090.4157978674
1672544400,C,-365223.3024502891,304608.6779648051
1672544460,A,-500769.7197253582,312216.2605258388
1672544460,B,-4504.555024412862,379591.2715463563
1672544460,C,-384304.86543089716,281770.6561592972
1672544520,A,-418814.6193693856,408474.8268702734
1672544520,B,116213.43556756117,358365.68669298827
1672544520,C,-295900.20848544076,368487.90409273835
1672544580,A,-571357.4697415724,171735.50671880177
1672544580,B,-154665.5818074823,350713.3073556704
1672544580,C,-458689.29676111013,146675.81050772866
1672544640,A,-603944.0172886417,-1681.5047676290806
1672544640,B,-294504.4015082776,251811.5174052474
1672544640,C,-486683.53200191824,-23884.148833337094
1672544700,A,-493419.42490812775,-376712.62372477184
1672544700,B,-381365.09248979285,-110762.20100102066
1672544700,C,-334309.10208716785,-372306.54729047004
1672544760,A,-484742.0872756514,-388839.03713866265
1672544760,B,-377401.00308847445,-124774.17870168346
1672544760,C,-323636.0838074345,-382275.4362028726
1672544820,A,-599086.120383302,-105484.70684410229
1672544820,B,-351768.6692663859,168327.95759814177
1672544820,C,-474458.9761399386,-125027.690944823
1672544880,A,-603947.7702867227,-48778.26638444904
1672544880,B,-323124.8016349903,215879.42484263427
1672544880,C,-483759.872786479,-70004.39879187813
1672544940,A,-603510.6878935192,7607.6169222954195
1672544940,B,-288362.9365837907,258490.53829803053
1672544940,C,-486743.5896623177,-14769.213640976788
1672545000,A,-537766.1280846487,-302664.1144431626
1672545000,B,-394042.08379512193,-27502.721130192298
1672545000,C,-390128.17112757283,-308707.5219873946
1672545060,A,-441646.6567011873,-441323.6724824917
1672545060,B,-352972.06830586714,-186420.69803804925
1672545060,C,-271458.61037629837,-423646.59199685435
1672545120,A,-447300.8702548991,-435071.91595111217
1672545120,B,-356551.7508844887,-179015.63172554463
1672545120,C,-278221.187868282,-418897.4070587976
1672545180,A,-546727.6090354697,-284275.6670043007
1672545180,B,-394429.44820550125,-7537.688403920524
1672545180,C,-401718.0874565078,-292316.58628024213
1672545240,A,-573304.3859564051,-217456.11551649316
1672545240,B,-387774.63622802275,62310.10419646203
1672545240,C,-437001.4433348946,-231292.09832448815
1672545300,A,-544414.5406102821,-289173.33514992025
1672545300,B,-394425.3217138744,-12830.374876409036
1672545300,C,-398710.58388830686,-296706.67871143244
1672545360,A,-501281.71253792744,-365170.61790632136
1672545360,B,-384609.76234383165,-97521.54056800056
1672545360,C,-344055.53465221496,-362677.2831489184
1672545420,A,-483803.25153179205,-390117.4868030081
1672545420,B,-376946.0974314042,-126269.40152825428
1672545420,C,-322482.5015858024,-383320.5013336668
1672545480,A,-428321.1646998343,-455421.85234267585
1672545480,B,-344143.8156075805,-203208.55992809776
1672545480,C,-255602.5231412636,-434158.35455680947
1672545540,A,-421885.61697223526,-461926.2027390897
1672545540,B,-339708.94800657145,-210971.08554783152
1672545540,C,-247995.02805878417,-438903.0706725722
1672545600,A,-431771.7392831471,-451854.89958777267
1672545600,B,-346476.99825831153,-198956.2354649055
1672545600,C,-259694.94251299044,-431527.4651349934
1672545660,A,-456917.8312984796,-424033.0367976898
1672545660,B,-362409.4302819167,-165968.00042189664
1672545660,C,-289772.28897860536,-410388.8166076741
1672545720,A,-437655.4127947872,-445640.35324613145
1672545720,B,-350377.557814028,-191560.5426868636
1672545720,C,-266704.0745486813,-426891.52035329974
1672545780,A,-416824.4859504314,-466910.95013792795
1672545780,B,-336145.76573427365,-216930.52085407078
1672545780,C,-242032.4633844775,-442492.92740051774
1672545840,A,-476678.4803676758,-399585.8672818709
1672545840,B,-373387.0441740154,-137286.73983957453
1672545840,C,-313756.7225775617,-391004.3607797374
1672545900,A,-532114.8942382042,-313526.57070376596
1672545900,B,-393328.54696078575,-39451.01111835582
1672545900,C,-382890.05799020093,-318280.47362112283
1672545960,A,-460513.2372587037,-419768.6671478805
1672545960,B,-364517.43292741245,-160943.2779386128
1672545960,C,-294116.93228690856,-407055.38278323907
1672546020,A,-372061.646205562,-506532.1531560384
1672546020,B,-302195.7100313668,-264442.32262864674
1672546020,C,-189961.4871787243,-469404.43791941187
1672546080,A,-305496.625645525,-553311.8034999984
1672546080,B,-245645.228809602,-320250.8294887865
1672546080,C,-114811.94386901731,-496043.3441473683
1672546140,A,-361963.6459410107,-514480.651072693
1672546140,B,-294019.95450224873,-273976.9600276407
1672546140,C,-178374.641193501,-474394.35658636916
1672546200,A,-364293.7304690949,-512676.34182563884
1672546200,B,-295916.76755403215,-271818.02461127675
1672546200,C,-181059.88232602034,-473269.92486403795
1672546260,A,-421711.2541848977,-462100.0221755062
1672546260,B,-339586.87014947704,-211179.42614725922
1672546260,C,-247788.57392771333,-439029.3483992883
1672546320,A,-412904.18835626566,-470695.3795125561
1672546320,B,-333343.3968210649,-221458.34344497355
1672546320,C,-237417.29270859534,-445194.67845562455
1672546380,A,-380709.88833915914,-499453.59158951044
1672546380,B,-309062.17144662497,-255944.44479290635
1672546380,C,-199937.9021353009,-464830.3414501797
1672546440,A,-456778.97290364804,-424196.0069596257
1672546440,B,-362328.00702177954,-166158.22539657605
1672546440,C,-289617.6212233101,-410507.11556024844
1672546500,A,-499093.84527149994,-368439.78450294223
1672546500,B,-383741.13790651696,-101266.7853143742
1672546500,C,-341324.8946856673,-365427.8794402065
1672546560,A,-451596.257802436,-430205.9720076601
1672546560,B,-359205.77974401106,-173258.43015159483
1672546560,C,-283374.68746389303,-415164.3625348489
1672546620,A,-476873.36275010445,-399331.89431383164
1672546620,B,-373486.89074420684,-136991.94194816388
1672546620,C,-313982.788943978,-390808.6476871049
1672546680,A,-314349.7319338065,-547804.854418888
1672546680,B,-253486.54586650405,-313742.38534393365
1672546680,C,-124650.67365165742,-493295.6291184983
1672546740,A,18189.002866797822,-646894.0189371144
1672546740,B,66797.307913712,-406911.91245804937
1672546740,C,212861.61675814452,-475486.17373163166
1672546800,A,79716.7670293225,-645009.5388121989
1672546800,B,125671.24774400759,-394429.49884807976
1672546800,C,267303.3113616132,-449674.52533265477
1672546860,A,113382.93922759475,-641500.6545672312
1672546860,B,157084.9997259047,-383963.5482342788
1672546860,C,295882.6172561888,-432854.14440311625
1672546920,A,128117.7262377149,-639406.8362996299
1672546920,B,170612.8075746502,-378575.84962027177
1672546920,C,308101.5281084832,-424893.59340415266
1672546980,A,-4184.210906245534,-646106.8824228735
1672546980,B,44823.113105717246,-409309.10724431614
1672546980,C,192256.3379983514,-483313.2073523521
1672547040,A,96629.26349559057,-643467.5741481209
1672547040,B,141537.63384027313,-389491.6204055867
1672547040,C,281792.46199485793,-441449.47440930543
1672547100,A,190557.66916424985,-626672.2631037622
1672547100,B,226134.6068408777,-350272.2426678318
1672547100,C,357761.697300808,-387099.01107024786
1672547160,A,211775.053658851,-620879.9008802818
1672547160,B,244226.99894061335,-338624.356303292
1672547160,C,373799.99077761424,-372744.473995163
1672547220,A,209175.77527395857,-621631.0036000643
1672547220,B,242040.89665133198,-340102.6752611451
1672547220,C,371862.90386892424,-374541.77367625234
1672547280,A,95261.81530058784,-643561.5797145662
1672547280,B,139913.76227634295,-390002.42989961576
1672547280,C,280469.0474203091,-442180.0148283722
1672547340,A,157098.47794339235,-634202.5159680365
1672547340,B,196232.30725361677,-366765.9126120906
1672547340,C,331330.6291199893,-408285.3278399912
1672547400,A,96492.89435767451,-643399.4830293646
1672547400,B,140808.94057334683,-389686.9411720086
1672547400,C,281422.95374084334,-441584.09490344254
1672547460,A,127139.94670994517,-639480.772967108
1672547460,B,169186.9669704494,-379125.81597022165
1672547460,C,307055.2637816491,-425517.57968593965
1672547520,A,170798.2177378953,-631320.5146811069
1672547520,B,208459.5720522052,-360393.8275444401
1672547520,C,342215.7107873822,-399874.7451631373
1672547580,A,142026.03871002755,-637049.5565633569
1672547580,B,182792.445272507,-373207.22222471406
1672547580,C,319273.0647128028,-417113.1326175859
1672547640,A,-78508.61428532595,-637919.7071863284
1672547640,B,-28626.75059879852,-408781.3534455382
1672547640,C,121540.35189357905,-503014.77711408114
1672547700,A,34873.63334310482,-646888.9909687777
1672547700,B,82379.74355964959,-404435.75916176266
1672547700,C,227657.83028108437,-469156.80270103755
1672547760,A,-138841.7723728029,-624721.3090462447
1672547760,B,-88304.61964845676,-398507.5931396314
1672547760,C,61567.43073693044,-511630.35975473677
1672547820,A,-83236.84997903284,-637077.5074415812
1672547820,B,-33503.84927283021,-408266.1167216795
1672547820,C,116819.47619281967,-503933.96464296186
1672547880,A,-35433.8085451458,-643721.5621292464
1672547880,B,14025.8848002029,-410686.0867031427
1672547880,C,162955.46489191812,-492785.8450900024
1672547940,A,103175.43683807808,-642751.3076325429
1672547940,B,147634.25737271708,-387406.7230358737
1672547940,C,287331.9907530811,-438142.0592315967
1672548000,A,272431.7110953698,-599973.7493394951
1672548000,B,293304.9887418769,-299520.4208106552
1672548000,C,417127.8761731143,-327250.8500749724
1672548060,A,355642.93227819126,-559741.8216812592
1672548060,B,352574.60534148256,-231327.31457781163
1672548060,C,469440.2078443985,-253472.02879884865
1672548120,A,455641.86648686347,-489599.6351392203
1672548120,B,406263.7687690482,-124769.1598058794
1672548120,C,518184.3073648391,-144402.94769956463
1672548180,A,570648.9250350344,-363874.712021769
1672548180,B,427796.91897871473,40000.90476186303
1672548180,C,543812.2718983386,20099.922324738043
1672548240,A,618807.9985920717,-284698.1450509074
1672548240,B,412432.162048314,129307.42341874016
1672548240,C,536371.7464797393,110387.6158006345
1672548300,A,567035.9340977033,-368943.85542588803
1672548300,B,428150.4434151207,33912.809348146024
1672548300,C,543774.2579066016,13996.143409651044
1672548360,A,598970.4830396982,-320303.22524083144
1672548360,B,421499.9656471675,90460.58801500221
1672548360,C,541486.0042658361,70859.99376900026
1672548420,A,642656.731496504,-233685.1692496896
1672548420,B,394104.0879069613,181273.76663693858
1672548420,C,524619.8526935418,164172.17069662333
1672548480,A,642178.5137852235,-234825.67714918853
1672548480,B,394576.0138364681,180161.33470539373
1672548480,C,524937.6840832995,162998.78059925174
1672548540,A,683020.266400835,-100996.94664819103
1672548540,B,322307.80793764413,296130.1254742341
1672548540,C,473369.59254143166,289565.25034940813
1672548600,A,678032.7103799505,-124186.35629653299
1672548600,B,337048.18875317456,278188.4726800521
1672548600,C,484269.7442978095,269109.33641971985
1672548660,A,695829.8441626448,12384.202817732395
1672548660,B,239153.14718121543,370442.09409203543
1672548660,C,409487.2355092214,380866.6813795804
1672548720,A,691551.3551298367,113887.01203982907
1672548720,B,151512.76041717286,417180.7317661318
1672548720,C,338422.5920636999,450065.92255528417
1672548780,A,685792.2092525793,-86082.03525995085
1672548780,B,312396.17307731946,307179.1820451858
1672548780,C,465966.57356552244,302385.00650800474
1672548840,A,688324.6803224757,138190.24524327245
1672548840,B,128975.01731825451,425426.7613815658
