time,phase,p,q
1672544640,B,386608.75617300003,-26010.493395000005
1672544640,C,486515.215947,27120.599554
1672544700,A,611210.9401559999,108618.30621899999
1672544700,B,396631.174849,-19807.325050000003
1672544700,C,499168.73546999996,34736.411446000006
1672544760,A,611795.925517,108986.49110499998
1672544760,B,397011.43403099995,-19571.793909999997
1672544760,C,499649.230935,35025.34892
1672544820,A,599786.22195,101436.08286699999
1672544820,B,389205.52037600003,-24404.12051
1672544820,C,489793.973788,29092.69802
1672544880,A,597596.556405,100060.811705
1672544880,B,387782.483033,-25284.496538
1672544880,C,487996.74616900005,28012.130505000005
1672544940,A,595434.497356,98703.400769
1672544940,B,386377.439163,-26153.560845
1672544940,C,486222.8726110001,26945.101197000004
1672545000,A,607831.3511,106492.41222399999
1672545000,B,394434.411958,-21167.718858999997
1672545000,C,496395.246847,33066.285921999995
1672545060,A,614469.175837,110668.94086800002
1672545060,B,398749.178331,-18495.301625
1672545060,C,501843.022146,36346.99897
1672545120,A,614137.119551,110459.95030799998
1672545120,B,398533.321449,-18629.033911000002
1672545120,C,501570.535541,36182.800903
1672545180,A,607033.629644,105990.874486
1672545180,B,393915.90534999996,-21488.750043999997
1672545180,C,495740.938716,32671.984670999995
1672545240,A,604235.842553,104231.88856600001
1672545240,B,392097.440659,-22614.478514
1672545240,C,493444.365317,31290.292526
1672545300,A,607244.87606,106123.654387
1672545300,B,394053.21131499996,-21403.740890999998
1672545300,C,495914.121925,32776.441174
1672545360,A,610663.4558799999,108273.910985
1672545360,B,396275.297088,-20027.736583
1672545360,C,498719.627243,34465.712192
1672545420,A,611858.452782,109025.843
1672545420,B,397052.07873500005,-19546.617319
1672545420,C,499700.674058,35056.190096
1672545480,A,615234.692221,111150.884783
1672545480,B,399246.81651,-18186.976097
1672545480,C,502471.389148,36725.46864700001
1672545540,A,615595.907071,111378.32744400001
1672545540,B,399481.633202,-18041.480328
1672545540,C,502768.002274,36904.00587
1672545600,A,615038.799868,111027.57147200001
1672545600,B,399119.472801,-18265.877632000003
1672545600,C,502310.55081,36628.638262
1672545660,A,613560.52674,110097.003364
1672545660,B,398158.503431,-18861.242856
1672545660,C,501097.059254,35897.864248
1672545720,A,614701.1943080002,110815.05128000003
1672545720,B,398900.005459,-18401.851512
1672545720,C,502033.81309899996,36461.52860499999
1672545780,A,615876.5395909998,111555.028783
1672545780,B,399664.066064,-17928.438561
1672545780,C,502998.5115179999,37042.68463
1672545840,A,612323.929747,109318.76927
1672545840,B,397354.656829,-19359.196196
1672545840,C,500082.51559,35286.37023500001
1672545900,A,608309.412531,106793.16205300001
1672545900,B,394745.149145,-20975.310328
1672545900,C,496787.851516,33302.348967
1672545960,A,613341.000955,109958.81667100001
1672545960,B,398015.799387,-18949.645857
1672545960,C,500917.10394099995,35789.225056
1672546020,A,618243.726247,113045.718572
1672546020,B,401202.958052,-16974.786889000003
1672546020,C,504941.1614769999,38213.547062
1672546080,A,621480.1659730001,115084.71648800002
1672546080,B,403307.046728,-15670.541420999998
1672546080,C,507597.814329,39814.55962400001
1672546140,A,618753.529645,113366.83619900001
1672546140,B,401534.387082,-16769.376341
1672546140,C,505359.12653500005,38465.96118500001
1672546200,A,618636.846839,113293.22134999999
1672546200,B,401458.52667899994,-16816.388632
1672546200,C,505264.1897040001,38407.813045
1672546260,A,615605.631807,111384.464614
1672546260,B,399487.955292,-18037.563061
1672546260,C,502775.963069,36908.825344000004
1672546320,A,616091.874479,111690.606975
1672546320,B,399804.051456,-17841.699155000002
1672546320,C,503175.109411,37149.241599
1672546380,A,617800.590464,112766.662162
1672546380,B,400914.873429,-17153.325188
1672546380,C,504577.883701,37994.138416
1672546440,A,613568.862313,110102.289549
1672546440,B,398163.921749,-18857.882656
1672546440,C,501104.285073,35901.786353
1672546500,A,610817.697753,108370.946077
1672546500,B,396375.558762,-19965.644586000002
1672546500,C,498845.706904,34542.204997
1672546560,A,613881.475364,110299.01693499999
1672546560,B,398367.1373819999,-18731.989644
1672546560,C,501360.729877,36056.404216999996
1672546620,A,612311.425288,109310.86390800001
1672546620,B,397346.528764,-19364.234548000004
1672546620,C,500071.864156,35280.390143
1672546680,A,621064.8712059999,114822.98804599998
1672546680,B,403037.046626,-15837.927223999997
1672546680,C,507256.80686,39609.14284800001
1672546740,A,635208.606495,123744.56588799998
1672546740,B,412233.54313500004,-10133.018926
1672546740,C,518868.47351499996,46611.80375000001
1672546800,A,637718.216378,125329.662761
1672546800,B,413865.5675720001,-9119.831099000003
1672546800,C,520930.063212,47854.905106
1672546860,A,639101.998598,126203.84362600002
1672546860,B,414765.48576499993,-8561.053455999998
1672546860,C,522066.09983500006,48540.867652
1672546920,A,639711.281458,126588.80124600002
1672546920,B,415161.728914,-8314.99592
1672546920,C,522566.242185,48842.963927
1672546980,A,634272.8202129999,123164.90917900001
1672546980,B,411622.070699,-10503.522804
1672546980,C,518096.235436,46156.711815
1672547040,A,638412.200417,125768.00096300003
1672547040,B,414316.885617,-8839.612261
1672547040,C,521499.24535800004,48199.195707000006
1672547100,A,642327.272193,128242.03733900003
1672547100,B,416863.067594,-7258.343538
1672547100,C,524714.261851,50139.95494000001
1672547160,A,643232.045511,128814.03017100002
1672547160,B,417451.514672,-6892.8131490000005
1672547160,C,525457.594285,50588.416385
1672547220,A,643121.034576,128743.69340100001
1672547220,B,417379.312424,-6937.666222999999
1672547220,C,525366.477506,50533.34598700001
1672547280,A,638310.18393,125723.59978400002
1672547280,B,414245.235489,-8867.772983
1672547280,C,521407.945935,48164.31533
1672547340,A,640841.7796300001,127336.44661300001
1672547340,B,415888.12823,-7836.719089000001
1672547340,C,523482.212559,49429.37506599999
1672547400,A,638326.697096,125748.937631
1672547400,B,414252.000358,-8851.348527
1672547400,C,521415.02032300003,48184.682487
1672547460,A,639597.9629429999,126549.06151300002
1672547460,B,415079.576772,-8339.987835000002
1672547460,C,522461.04447,48811.862665
1672547520,A,641427.97379,127701.902202
1672547520,B,416270.698025,-7603.208917000001
1672547520,C,523965.372204,49716.108181
1672547580,A,640226.033174,126941.55175700001
1672547580,B,415489.197071,-8089.166282
1672547580,C,522977.8893139999,49120.066214000006
1672547640,A,631193.793249,121241.69534700002
1672547640,B,409614.482941,-11732.854261
1672547640,C,515560.39171800006,44647.55319
1672547700,A,635819.008728,124160.07032399999
1672547700,B,412622.52167300007,-9867.055338000002
1672547700,C,519358.289274,46937.819809
1672547760,A,628676.678574,119663.62680999999
1672547760,B,407975.065944,-12741.74062
1672547760,C,513489.844884,43409.113627
1672547820,A,630973.4441380001,121114.13824600002
1672547820,B,409468.13358299993,-11814.241088999997
1672547820,C,515375.360469,44547.356433
1672547880,A,632978.396307,122357.47683899997
1672547880,B,410777.743593,-11019.590082
1672547880,C,517030.007006,45522.993477
1672547940,A,638681.4605399999,125938.09637099999
1672547940,B,414491.99440900004,-8730.882214
1672547940,C,521720.316697,48332.664934
1672548000,A,645879.560999,130488.036738
1672548000,B,419173.460632,-5823.014610000001
1672548000,C,527631.507715,51901.583189000004
1672548060,A,649712.936997,132913.13417
1672548060,B,421666.830394,-4273.481729
1672548060,C,530779.982116,53803.237137
1672548120,A,654814.8187790001,136142.813964
1672548120,B,424985.538384,-2210.183606
1672548120,C,534970.5712819999,56335.381413999996
1672548180,A,662003.8585070001,140697.87680400003
1672548180,B,429662.410677,699.159628
1672548180,C,540876.240626,59905.641623
1672548240,A,665937.2124629999,143192.18398999996
1672548240,B,432221.522855,2291.9267610000006
1672548240,C,544107.8984739999,61860.088859999996
1672548300,A,661740.408498,140530.958628
1672548300,B,429491.012135,592.506718
1672548300,C,540660.08789,59774.614373000004
1672548360,A,664205.618778,142093.951905
1672548360,B,431094.895032,1590.6537710000002
1672548360,C,542685.2558889999,60999.54239699999
1672548420,A,668336.8332449999,144714.58022299997
1672548420,B,433782.845248,3263.9628280000006
1672548420,C,546079.508224,63052.849017
1672548480,A,668284.1585509998,144681.115475
1672548480,B,433748.570362,3242.62329
1672548480,C,546036.472976,63026.537518
1672548540,A,674289.779123,148493.63918300002
1672548540,B,437656.430913,5676.48111
1672548540,C,550971.029295,66013.103662
1672548600,A,673269.77609,147845.918287
1672548600,B,436992.686919,5262.998063
1672548600,C,550132.717483,65505.82378300001
1672548660,A,679221.478444,151626.92123100001
1672548660,B,440865.79215000005,7676.318960000001
1672548660,C,555023.887123,68466.848567
1672548720,A,683639.593481,154435.85844700004
1672548720,B,443741.164376,9468.815164
1672548720,C,558655.072653,70666.08164999998
1672548780,A,674942.500135,148908.3358
1672548780,B,438081.181954,5941.106845
1672548780,C,551507.809911,66337.586008
1672548840,A,684709.0166029999,155115.994861
1672548840,B,444437.192824,9902.825000000003
1672548840,C,559533.900457,71198.64816
1672548900,A,693542.361629,160738.39980600003
1672548900,B,450186.823161,13489.676714
1672548900,C,566794.978387,75599.14388900001
1672548960,A,696267.44397,162486.11129900004
1672548960,B,451957.6952709999,14604.532107999998
1672548960,C,569030.990742,76966.58820499998
1672549020,A,698148.843536,163673.447219
1672549020,B,453185.532711,15361.565329000001
1672549020,C,570582.935533,77895.066148
1672549080,A,707736.906725,169788.544625
1672549080,B,459427.89964,19260.786483999997
1672549080,C,578465.691298,82678.71944000002
1672549140,A,698452.032847,163866.749747
1672549140,B,453382.91186199995,15484.801641
1672549140,C,570831.8921919999,78046.40688799998
1672549200,A,696178.702588,162417.95732000002
1672549200,B,451902.98990100005,14560.863453999998
1672549200,C,568962.663651,76913.0768
1672549260,A,697183.8690640001,163058.45118800004
1672549260,B,452557.338047,14969.359726000002
1672549260,C,569789.2933519998,77414.076498
1672549320,A,692577.706466,160142.66756
1672549320,B,449554.026614,13109.868753
1672549320,C,565995.276539,75132.753709
1672549380,A,694682.561845,161505.126778
1672549380,B,450918.4449180001,13979.241491000002
1672549380,C,567717.765567,76198.767329
1672549440,A,695135.270564,161795.09749
1672549440,B,451212.723966,14164.225901999998
1672549440,C,568088.81829,76425.946897
1672549500,A,695698.690916,162156.458078
1672549500,B,451578.862589,14394.738038000001
1672549500,C,568551.124964,76708.685488
1672549560,A,692996.198017,160448.89713500004
1672549560,B,449815.99687199993,13305.791395
1672549560,C,566323.996098,75372.662461
1672549620,A,689348.76229,158133.521705
1672549620,B,447439.969174,11828.888659000002
1672549620,C,563323.0213650002,73560.67695200001
1672549680,A,690279.513154,158723.58945
1672549680,B,448046.43417200004,12205.296082000003
1672549680,C,564089.214979,74022.401827
1672549740,A,689354.3095610001,158098.66161000004
1672549740,B,447453.665483,11806.122648
1672549740,C,563341.933024,73533.401677
1672549800,A,689295.633627,158081.86542200003
1672549800,B,447410.043958,11795.757525
1672549800,C,563286.322447,73520.157383
1672549860,A,688277.972812,157461.44272
1672549860,B,446740.49280700006,11400.295234
1672549860,C,562438.744324,73034.97496299999
1672549920,A,686414.744444,156210.25635600003
1672549920,B,445544.999446,10601.094003000002
1672549920,C,560932.191231,72055.35596799999
1672549980,A,689483.2134780001,158168.89592
1672549980,B,447540.67118299997,11850.772358
1672549980,C,563452.594701,73588.232529
1672550040,A,690070.633141,158527.879991
1672550040,B,447926.9683659999,12079.542552
1672550040,C,563941.498181,73868.929057
1672550100,A,697532.7608780001,163280.69584000003
1672550100,B,452784.4644119999,15111.153339999999
1672550100,C,570075.579469,77588.31281799999
1672550160,A,703586.296873,167140.276763
1672550160,B,456725.493349,17572.332485
1672550160,C,575052.828813,80607.47887
1672550220,A,709223.1414090001,170737.27809300003
1672550220,B,460395.614552,19865.571368
1672550220,C,579688.0016419999,83420.503977
1672550280,A,714288.642449,173972.247058
1672550280,B,463694.04193,21927.584364
1672550280,C,583853.825266,85949.773485
1672550340,A,718586.750004,176719.03701499998
1672550340,B,466493.00367,23678.116602999995
1672550340,C,587388.902888,88096.88795
1672550400,A,719402.844296,177240.84002400003
1672550400,B,467024.473915,24010.592490000003
1672550400,C,588060.591165,88504.448893
1672550460,A,716431.568356,175341.597106
1672550460,B,465089.506758,22800.254498000002
1672550460,C,585616.555315,87020.013905
1672550520,A,721766.593863,178752.28037599998
1672550520,B,468563.87698800006,24973.735253
1672550520,C,590004.382586,89686.007628
1672550580,A,729843.5870159998,183921.12363099997
1672550580,B,473824.531147,28266.724935000006
1672550580,C,596648.6171570001,93724.77950800002
1672550640,A,736288.247846,188049.824812
1672550640,B,478022.552983,30896.317784999996
1672550640,C,601951.014108,96949.63251899999
1672550700,A,735819.679392,187749.58515299996
1672550700,B,477717.314718,30705.068494
1672550700,C,601565.55482,96715.05107900003
1672550760,A,740959.585978,191044.920601
1672550760,B,481065.733636,32803.516291
1672550760,C,605794.844959,99288.44610499998
1672550820,A,741582.820403,191444.753494
1672550820,B,481471.763105,33058.046568
1672550820,C,606308.151885,99600.33816999999
1672550880,A,746899.5485539999,194874.41001399996
1672550880,B,484931.031014,35241.859624
1672550880,C,610676.152268,102278.264856
1672550940,A,744944.624916,193631.42074900004
1672550940,B,483654.27849900007,34450.693226
1672550940,C,609063.162267,101307.785916
1672551000,A,745232.585716,193819.00509299999
1672551000,B,483841.165018,34570.17235000001
1672551000,C,609299.102132,101454.245453
1672551060,A,753394.690702,199071.680192
1672551060,B,489156.487318,37913.891987
1672551060,C,616011.955268,105554.42202599999
1672551120,A,759491.90613,202990.426644
1672551120,B,493130.027309,40407.590323
1672551120,C,621031.2831630001,108611.98268800002
1672551180,A,764244.268149,206054.902271
1672551180,B,496225.438759,42357.41161
1672551180,C,624941.030759,111002.47170999998
1672551240,A,767459.301109,208126.12390000004
1672551240,B,498320.488765,43675.008842
1672551240,C,627587.4774969999,112617.82136399999
1672551300,A,762442.949634,204889.46194099996
1672551300,B,495053.12033000006,41615.764698
1672551300,C,623460.970714,110093.02331999998
1672551360,A,753804.41618,199319.072025
1672551360,B,489427.668996,38070.929422000016
1672551360,C,616356.08826,105746.804802
1672551420,A,753766.063592,199277.652426
1672551420,B,489406.98396199994,38044.416015
1672551420,C,616330.477045,105714.712399
1672551480,A,754748.102613,199903.341955
1672551480,B,490048.343972,38442.465617
1672551480,C,617141.2897929999,106202.65347400002
1672551540,A,756503.716254,201026.17559100004
1672551540,B,491193.85345500003,39156.90915500001
1672551540,C,618588.868693,107078.56972600002
1672551600,A,751707.026394,197943.72996200004
1672551600,B,488068.175245,37195.183077
1672551600,C,614640.148143,104673.45758400003
1672551660,A,749027.19173,196222.51873199997
1672551660,B,486322.020202,36099.649797
1672551660,C,612434.430541,103330.168943
1672551720,A,747000.5349879999,194921.29717799998
1672551720,B,485001.523682,35271.355422
1672551720,C,610766.454056,102314.51233699998
1672551780,A,750175.139093,196959.645738
1672551780,B,487070.001523,36568.894729
1672551780,C,613378.974548,103905.69175
1672551840,A,749505.164591,196529.403592
1672551840,B,486633.457265,36295.021262
1672551840,C,612827.428739,103569.935213
1672551900,A,746809.879161,194798.916169
1672551900,B,484877.301644,35193.44432
1672551900,C,610609.575312,102218.960326
