time,mrid,phase,p,q
1672536840,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,399847.225865,155985.802057
1672536840,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,468526.097808,190060.904814
1672536900,_903a0e85-6a11-4b8e-82cf-163376df7764,A,541021.026927,235875.705965
1672536900,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,399741.011641,155921.60839000004
1672536900,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,468391.661666,189982.22775400002
1672536960,_903a0e85-6a11-4b8e-82cf-163376df7764,A,541078.438588,235910.40996
1672536960,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,399778.142195,155944.051687
1672536960,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,468438.547921,190009.791738
1672537020,_903a0e85-6a11-4b8e-82cf-163376df7764,A,542568.410795,236808.25776799998
1672537020,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,400741.847434,156526.49941100003
1672537020,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,469661.10312799993,190722.17753000002
1672537080,_903a0e85-6a11-4b8e-82cf-163376df7764,A,541350.805764,236074.49025900004
1672537080,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,399954.305959,156050.515779
1672537080,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,468661.98315,190140.03211500004
1672537140,_903a0e85-6a11-4b8e-82cf-163376df7764,A,540677.892405,235669.04211499996
1672537140,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,399519.076015,155787.48957099998
1672537140,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,468109.951074,189818.273888
1672537200,_903a0e85-6a11-4b8e-82cf-163376df7764,A,542816.64322,236982.389176
1672537200,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,400895.495398,156639.76563800004
1672537200,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,469855.10600200004,190860.338065
1672537262,_903a0e85-6a11-4b8e-82cf-163376df7764,A,505773.791478,237810.23262
1672537262,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,362314.66628999996,156819.170122
1672537262,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,431890.84989199997,191379.54493
1672537320,_903a0e85-6a11-4b8e-82cf-163376df7764,A,503835.37101999996,236629.688861
1672537320,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,361063.863837,156052.625117
1672537320,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,430306.215277,190442.266991
1672537380,_903a0e85-6a11-4b8e-82cf-163376df7764,A,507581.694254,238917.569357
1672537380,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,363479.58239000005,157538.282023
1672537380,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,433366.235587,192258.84725999998
1672537440,_903a0e85-6a11-4b8e-82cf-163376df7764,A,508842.848775,239703.20586900003
1672537440,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,364288.588101,158048.59484800004
1672537440,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,434390.144794,192882.76249000002
1672537500,_903a0e85-6a11-4b8e-82cf-163376df7764,A,504769.195234,237234.23763200003
1672537500,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,361656.3426759999,156445.675655
1672537500,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,431055.14196,190922.519015
1672537560,_903a0e85-6a11-4b8e-82cf-163376df7764,A,508036.973934,239154.564297
1672537560,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,363784.707845,157691.627939
1672537560,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,433754.291217,192446.95202900004
1672537620,_903a0e85-6a11-4b8e-82cf-163376df7764,A,509686.2100990001,240146.09054200002
1672537620,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,364852.759198,158335.193859
1672537620,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,435107.58261999994,193234.22665399997
1672537680,_903a0e85-6a11-4b8e-82cf-163376df7764,A,513236.281328,242281.32849599997
1672537680,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,367151.898478,159720.913537
1672537680,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,438021.1312739999,194929.16410199998
1672537740,_903a0e85-6a11-4b8e-82cf-163376df7764,A,512319.15176499996,241729.572272
1672537740,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,366557.92221,159362.872686
1672537740,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,437268.153409,194491.373979
1672537800,_903a0e85-6a11-4b8e-82cf-163376df7764,A,511897.90069099993,241476.182312
1672537800,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,366285.103831,159198.430973
1672537800,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,436922.477022,194290.211883
1672537860,_903a0e85-6a11-4b8e-82cf-163376df7764,A,511948.55794699996,241506.682349
1672537860,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,366317.910947,159218.20579300003
1672537860,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,436964.0254730001,194314.41272499997
1672537920,_903a0e85-6a11-4b8e-82cf-163376df7764,A,513681.502269,242549.188754
1672537920,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,367440.246771,159894.73942299996
1672537920,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,438386.39922,195141.85156500002
1672538020,_903a0e85-6a11-4b8e-82cf-163376df7764,A,450564.5090240001,241658.30264400004
1672538020,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,303256.987086,158774.136308
1672538020,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,374617.228335,194306.915654
1672538040,_903a0e85-6a11-4b8e-82cf-163376df7764,A,452562.63896999997,242853.657806
1672538040,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,304553.448747,159550.444384
1672538040,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,376257.624355,195257.21119
1672538100,_903a0e85-6a11-4b8e-82cf-163376df7764,A,451254.5972409999,242077.868041
1672538100,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,303702.8223659999,159046.789909
1672538100,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,375180.690029,194640.789297
1672538160,_903a0e85-6a11-4b8e-82cf-163376df7764,A,456056.968865,244945.268963
1672538160,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,306820.804155,160908.478442
1672538160,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,379127.059901,196919.286389
1672538220,_903a0e85-6a11-4b8e-82cf-163376df7764,A,455344.043544,244518.410374
1672538220,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,306358.199159,160631.365285
1672538220,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,378541.247532,196580.330983
1672538280,_903a0e85-6a11-4b8e-82cf-163376df7764,A,452856.62278000003,243029.560037
1672538280,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,304744.199536,159664.67878800002
1672538280,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,376498.686838,195397.205691
1672538340,_903a0e85-6a11-4b8e-82cf-163376df7764,A,452424.29108,242770.859663
1672538340,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,304463.681844,159496.68896600002
1672538340,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,376143.855287,195191.510139
1672538400,_903a0e85-6a11-4b8e-82cf-163376df7764,A,453416.64863,243364.72743899998
1672538400,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,305107.575053,159882.29656099997
1672538400,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,376958.769162,195663.42837000004
1672538460,_903a0e85-6a11-4b8e-82cf-163376df7764,A,455636.66492699995,244693.612447
1672538460,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,306548.075565,160745.10386499998
1672538460,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,378781.742539,196719.426126
1672538520,_903a0e85-6a11-4b8e-82cf-163376df7764,A,457264.632986,245668.39737699996
1672538520,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,307604.44794299995,161377.95215399997
1672538520,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,380118.494664,197494.027986
1672538580,_903a0e85-6a11-4b8e-82cf-163376df7764,A,461838.04108999996,248408.23092400003
1672538580,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,310572.241363,163156.426348
1672538580,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,383874.373636,199670.652025
1672538640,_903a0e85-6a11-4b8e-82cf-163376df7764,A,465926.629423,250859.316806
1672538640,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,313225.615421,164747.157887
1672538640,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,387232.147362,201617.59565900004
1672538700,_903a0e85-6a11-4b8e-82cf-163376df7764,A,469942.73070899997,253268.524913
1672538700,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,315832.12406699994,166310.413124
1672538700,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,390530.68272200006,203530.86190800002
1672538760,_903a0e85-6a11-4b8e-82cf-163376df7764,A,469648.956111,253092.21607099997
1672538760,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,315641.45362900005,166196.03964900004
1672538760,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,390289.036777,203391.07129
1672538820,_903a0e85-6a11-4b8e-82cf-163376df7764,A,473599.30239699996,255463.41453800004
1672538820,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,318205.444972,167734.34890400004
1672538820,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,393534.15164099995,205273.58790799996
1672538880,_903a0e85-6a11-4b8e-82cf-163376df7764,A,471113.796774,253971.28984300004
1672538880,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,316592.195373,166766.38539600003
1672538880,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,391492.026147,204089.208117
1672538940,_903a0e85-6a11-4b8e-82cf-163376df7764,A,468320.9489609999,252295.412682
1672538940,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,314779.5421,165679.055673
1672538940,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,389198.084916,202758.44604899996
1672539000,_903a0e85-6a11-4b8e-82cf-163376df7764,A,473976.7555089999,255690.02455299997
1672539000,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,318450.441157,167881.37184
1672539000,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,393843.837995,205453.720025
1672539060,_903a0e85-6a11-4b8e-82cf-163376df7764,A,476453.98546199995,257177.855399
1672539060,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,320058.395762,168846.43047900003
1672539060,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,395878.985138,206634.689388
1672539120,_903a0e85-6a11-4b8e-82cf-163376df7764,A,477688.5155580001,257919.519643
1672539120,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,320859.746176,169327.472028
1672539120,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,396893.013372,207223.470978
1672539180,_903a0e85-6a11-4b8e-82cf-163376df7764,A,479494.348993,259004.684234
1672539180,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,322031.967576,170031.246761
1672539180,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,398376.55339,208084.755477
1672539240,_903a0e85-6a11-4b8e-82cf-163376df7764,A,478519.02912599995,258418.53907499998
1672539240,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,321398.85313,169651.12523200002
1672539240,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,397575.080496,207619.67686
1672539300,_903a0e85-6a11-4b8e-82cf-163376df7764,A,478857.87110999995,258622.16708599997
1672539300,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,321618.806265,169783.18065800003
1672539300,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,397853.553496,207781.230681
1672539360,_903a0e85-6a11-4b8e-82cf-163376df7764,A,479899.61240000004,259248.253815
1672539360,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,322295.041138,170189.20765200004
1672539360,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,398709.41706000007,208278.110369
1672539420,_903a0e85-6a11-4b8e-82cf-163376df7764,A,480550.033234,259650.67676400006
1672539420,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,322714.08226099994,170450.35092900004
1672539420,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,399239.222454,208597.57157300002
1672539480,_903a0e85-6a11-4b8e-82cf-163376df7764,A,477188.862359,257619.297024
1672539480,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,320535.41187300003,169132.773429
1672539480,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,396482.163966,206985.40130899998
1672539540,_903a0e85-6a11-4b8e-82cf-163376df7764,A,474936.313176,256266.25427200002
1672539540,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,319073.275791,168255.15716100004
1672539540,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,394631.887822,205911.27031100003
1672539600,_903a0e85-6a11-4b8e-82cf-163376df7764,A,473599.55278399994,255555.27832800001
1672539600,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,318180.156789,167795.320565
1672539600,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,393497.92214,205347.231804
1672539660,_903a0e85-6a11-4b8e-82cf-163376df7764,A,476074.0727,257066.62912500004
1672539660,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,319779.356462,168776.02597700004
1672539660,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,395521.036987,206546.957548
1672539720,_903a0e85-6a11-4b8e-82cf-163376df7764,A,479685.83102700004,259188.60568200002
1672539720,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,322137.19663,170151.54251
1672539720,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,398507.05581399996,208230.95866
1672539780,_903a0e85-6a11-4b8e-82cf-163376df7764,A,482802.124649,261050.581391
1672539780,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,324163.352666,171358.79858
1672539780,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,401071.674599,209708.611256
1672539840,_903a0e85-6a11-4b8e-82cf-163376df7764,A,482391.6429440001,260897.788669
1672539840,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,323870.82813399995,171261.159992
1672539840,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,400697.257101,209588.02193799996
1672539900,_903a0e85-6a11-4b8e-82cf-163376df7764,A,479656.428246,259269.526069
1672539900,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,322090.780298,170205.52644099997
1672539900,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,398443.6837,208296.00027
1672539960,_903a0e85-6a11-4b8e-82cf-163376df7764,A,485288.284554,262653.684102
1672539960,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,325747.500635,172399.869469
1672539960,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,403071.73102700006,210981.38543400003
1672540020,_903a0e85-6a11-4b8e-82cf-163376df7764,A,481920.30848899996,260561.605882
1672540020,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,323579.4650399999,171042.380607
1672540020,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,400330.46381999995,209321.11925600003
1672540080,_903a0e85-6a11-4b8e-82cf-163376df7764,A,487264.9276870001,263700.70978000003
1672540080,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,327070.14111200004,173076.51106600004
1672540080,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,404751.492324,211811.405018
1672540140,_903a0e85-6a11-4b8e-82cf-163376df7764,A,484893.74892,262251.151541
1672540140,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,325537.092888,172136.39001500004
1672540140,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,402812.092568,210661.288223
1672540200,_903a0e85-6a11-4b8e-82cf-163376df7764,A,484880.465501,262243.165809
1672540200,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,325528.469685,172131.208084
1672540200,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,402801.406948,210654.823941
1672540260,_903a0e85-6a11-4b8e-82cf-163376df7764,A,481814.22162499995,260399.175412
1672540260,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,323537.918798,170935.57110199996
1672540260,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,400281.969851,209191.732387
1672540320,_903a0e85-6a11-4b8e-82cf-163376df7764,A,485045.1929450001,262342.2855
1672540320,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,325635.410922,172195.451763
1672540320,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,402937.025534,210733.29617700004
1672540380,_903a0e85-6a11-4b8e-82cf-163376df7764,A,488023.350453,264134.212133
1672540380,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,327568.880392,173357.167449
1672540380,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,405383.93944,212155.020112
1672540440,_903a0e85-6a11-4b8e-82cf-163376df7764,A,484917.660551,262265.529224
1672540440,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,325552.6161759999,172145.71606299997
1672540440,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,402831.667509,210672.73971
1672540500,_903a0e85-6a11-4b8e-82cf-163376df7764,A,488698.09966400004,264540.32705
1672540500,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,328006.95233999996,173620.42749299997
1672540500,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,405938.42720300006,212477.15570300003
1672540560,_903a0e85-6a11-4b8e-82cf-163376df7764,A,490096.6799890001,265382.211921
1672540560,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,328914.97727699997,174166.164401
1672540560,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,407087.380023,213145.142935
1672540620,_903a0e85-6a11-4b8e-82cf-163376df7764,A,490500.43317900004,265625.287087
1672540620,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,329177.116942,174323.728492
1672540620,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,407419.044798,213338.018183
1672540680,_903a0e85-6a11-4b8e-82cf-163376df7764,A,493979.86589899997,267720.77527299995
1672540680,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,331436.238951,175681.86901
1672540680,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,410278.456285,214999.91770199998
1672540740,_903a0e85-6a11-4b8e-82cf-163376df7764,A,489881.51674199995,265252.641667
1672540740,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,328775.28098,174082.203315
1672540740,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,406910.065802,213042.671293
1672540800,_903a0e85-6a11-4b8e-82cf-163376df7764,A,488888.03333899996,264654.618541
1672540800,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,328130.264549,173694.538233
1672540800,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,406094.04209,212568.092141
1672540860,_903a0e85-6a11-4b8e-82cf-163376df7764,A,484780.830463,262183.21599
1672540860,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,325463.786216,172092.352384
1672540860,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,402719.157299,210607.481351
1672540920,_903a0e85-6a11-4b8e-82cf-163376df7764,A,485771.833386,262779.404252
1672540920,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,326107.148889,172478.86312
1672540920,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,403533.835401,211080.247912
1672540980,_903a0e85-6a11-4b8e-82cf-163376df7764,A,487732.458262,263959.14058500004
1672540980,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,327380.02398,173243.679628
1672540980,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,405144.833625,212016.184917
1672541051,_903a0e85-6a11-4b8e-82cf-163376df7764,A,451777.46096,260610.46617
1672541051,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,292374.60902500007,170885.934622
1672541051,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,369520.6313,209238.33601400003
1672541100,_903a0e85-6a11-4b8e-82cf-163376df7764,A,455421.22880399995,262793.47386
1672541100,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,294741.746887,172302.283797
1672541100,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,372513.83282599994,210970.988782
1672541160,_903a0e85-6a11-4b8e-82cf-163376df7764,A,458403.76263600006,264581.4076130001
1672541160,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,296679.427549,173462.05141899997
1672541160,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,374964.02129999996,212389.73512199998
1672541220,_903a0e85-6a11-4b8e-82cf-163376df7764,A,454639.706726,262325.072459
1672541220,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,294234.027389,171998.456038
1672541220,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,371871.11964099994,210599.697521
1672541280,_903a0e85-6a11-4b8e-82cf-163376df7764,A,453509.180829,261647.683512
1672541280,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,293499.58664,171558.98981399997
1672541280,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,370942.655482,210061.96824900003
1672541340,_903a0e85-6a11-4b8e-82cf-163376df7764,A,451545.224715,260471.18045099996
1672541340,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,292223.745509,170795.685076
1672541340,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,369329.268343,209128.25900300004
1672541400,_903a0e85-6a11-4b8e-82cf-163376df7764,A,455731.706222,262979.558871
1672541400,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,294943.45204,172422.995056
1672541400,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,372768.944831,211118.624589
1672541460,_903a0e85-6a11-4b8e-82cf-163376df7764,A,452998.301914,261341.598403
1672541460,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,293167.701371,171360.417362
1672541460,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,370522.83512799995,209819.135896
1672541520,_903a0e85-6a11-4b8e-82cf-163376df7764,A,453972.28005,261925.16787200002
1672541520,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,293800.434903,171739.000609
1672541520,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,371323.27705499995,210282.068058
1672541580,_903a0e85-6a11-4b8e-82cf-163376df7764,A,454890.487789,262475.3844599999
1672541580,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,294396.9475770001,172095.946595
1672541580,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,372077.571992,210718.71872199996
1672541640,_903a0e85-6a11-4b8e-82cf-163376df7764,A,457170.111767,263862.42466600006
1672541640,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,295872.246558,172996.010981
1672541640,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,373942.369795,211819.427201
1672541700,_903a0e85-6a11-4b8e-82cf-163376df7764,A,462864.604703,267309.93707499997
1672541700,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,299563.166876,175232.46911299997
1672541700,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,378608.05047400005,214554.928425
1672541760,_903a0e85-6a11-4b8e-82cf-163376df7764,A,465576.5016639999,268898.55000899994
1672541760,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,301335.988865,176261.97029799997
1672541760,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,380851.849465,215814.56356299997
1672541820,_903a0e85-6a11-4b8e-82cf-163376df7764,A,467172.716761,269843.105795
1672541820,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,302376.969129,176874.19314999998
1672541820,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,382168.700763,216563.685048
1672541880,_903a0e85-6a11-4b8e-82cf-163376df7764,A,475689.17197400006,274960.3979890001
1672541880,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,307911.256154,180191.383452
1672541880,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,389167.00195299997,220621.39065399996
1672541940,_903a0e85-6a11-4b8e-82cf-163376df7764,A,478162.7827850001,276448.0861850001
1672541940,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,309518.841976,181155.471941
1672541940,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,391200.283102,221800.45213100003
1672542000,_903a0e85-6a11-4b8e-82cf-163376df7764,A,477328.99416900007,275946.54878
1672542000,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,308976.960182,180830.474007
1672542000,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,390514.657583,221403.12270799998
1672542060,_903a0e85-6a11-4b8e-82cf-163376df7764,A,472616.01991400006,273113.04044000007
1672542060,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,305914.124164,178994.004367
1672542060,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,386641.553008,219156.72330400004
1672542120,_903a0e85-6a11-4b8e-82cf-163376df7764,A,474285.22474300006,274116.350831
1672542120,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,306998.867817,179644.31583899996
1672542120,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,388013.44661,219952.09795400003
